# beardifier compute golden (BeardProbe)
# affected -54 -84 -54 82 36 71
-49 -38 -28 0000000000000000
-49 -38 -21 0000000000000000
-49 -38 -14 0000000000000000
-49 -38 -7 0000000000000000
-49 -38 0 0000000000000000
-49 -38 7 0000000000000000
-49 -38 14 0000000000000000
-49 -38 21 0000000000000000
-49 -38 28 0000000000000000
-49 -38 35 0000000000000000
-49 -38 42 0000000000000000
-49 -38 49 0000000000000000
-49 -38 56 0000000000000000
-49 -38 63 0000000000000000
-49 -38 70 0000000000000000
-49 -38 77 0000000000000000
-49 -38 84 0000000000000000
-49 -38 91 0000000000000000
-49 -38 98 0000000000000000
-49 -35 -70 0000000000000000
-49 -35 -63 0000000000000000
-49 -35 -56 0000000000000000
-49 -35 -49 0000000000000000
-49 -35 -42 0000000000000000
-49 -35 -35 0000000000000000
-49 -35 -28 0000000000000000
-49 -35 -21 0000000000000000
-49 -35 -14 0000000000000000
-49 -35 -7 0000000000000000
-49 -35 0 0000000000000000
-49 -35 7 0000000000000000
-49 -35 14 0000000000000000
-49 -35 21 0000000000000000
-49 -35 28 0000000000000000
-49 -35 35 0000000000000000
-49 -35 42 0000000000000000
-49 -35 49 0000000000000000
-49 -35 56 0000000000000000
-49 -35 63 0000000000000000
-49 -35 70 0000000000000000
-49 -35 77 0000000000000000
-49 -35 84 0000000000000000
-49 -35 91 0000000000000000
-49 -35 98 0000000000000000
-49 -32 -70 0000000000000000
-49 -32 -63 0000000000000000
-49 -32 -56 0000000000000000
-49 -32 -49 0000000000000000
-49 -32 -42 0000000000000000
-49 -32 -35 0000000000000000
-49 -32 -28 0000000000000000
-49 -32 -21 0000000000000000
-49 -32 -14 0000000000000000
-49 -32 -7 0000000000000000
-49 -32 0 0000000000000000
-49 -32 7 0000000000000000
-49 -32 14 0000000000000000
-49 -32 21 0000000000000000
-49 -32 28 0000000000000000
-49 -32 35 0000000000000000
-49 -32 42 0000000000000000
-49 -32 49 0000000000000000
-49 -32 56 0000000000000000
-49 -32 63 0000000000000000
-49 -32 70 0000000000000000
-49 -32 77 0000000000000000
-49 -32 84 0000000000000000
-49 -32 91 0000000000000000
-49 -32 98 0000000000000000
-49 -29 -70 0000000000000000
-49 -29 -63 0000000000000000
-49 -29 -56 0000000000000000
-49 -29 -49 0000000000000000
-49 -29 -42 0000000000000000
-49 -29 -35 0000000000000000
-49 -29 -28 0000000000000000
-49 -29 -21 0000000000000000
-49 -29 -14 0000000000000000
-49 -29 -7 0000000000000000
-49 -29 0 0000000000000000
-49 -29 7 0000000000000000
-49 -29 14 0000000000000000
-49 -29 21 0000000000000000
-49 -29 28 0000000000000000
-49 -29 35 0000000000000000
-49 -29 42 0000000000000000
-49 -29 49 0000000000000000
-49 -29 56 0000000000000000
-49 -29 63 0000000000000000
-49 -29 70 0000000000000000
-49 -29 77 0000000000000000
-49 -29 84 0000000000000000
-49 -29 91 0000000000000000
-49 -29 98 0000000000000000
-49 -26 -70 0000000000000000
-49 -26 -63 0000000000000000
-49 -26 -56 0000000000000000
-49 -26 -49 0000000000000000
-49 -26 -42 0000000000000000
-49 -26 -35 0000000000000000
-49 -26 -28 0000000000000000
-49 -26 -21 0000000000000000
-49 -26 -14 0000000000000000
-49 -26 -7 0000000000000000
-49 -26 0 0000000000000000
-49 -26 7 0000000000000000
-49 -26 14 0000000000000000
-49 -26 21 0000000000000000
-49 -26 28 0000000000000000
-49 -26 35 0000000000000000
-49 -26 42 0000000000000000
-49 -26 49 0000000000000000
-49 -26 56 0000000000000000
-49 -26 63 0000000000000000
-49 -26 70 0000000000000000
-49 -26 77 0000000000000000
-49 -26 84 0000000000000000
-49 -26 91 0000000000000000
-49 -26 98 0000000000000000
-49 -23 -70 0000000000000000
-49 -23 -63 0000000000000000
-49 -23 -56 0000000000000000
-49 -23 -49 0000000000000000
-49 -23 -42 0000000000000000
-49 -23 -35 0000000000000000
-49 -23 -28 0000000000000000
-49 -23 -21 0000000000000000
-49 -23 -14 0000000000000000
-49 -23 -7 0000000000000000
-49 -23 0 0000000000000000
-49 -23 7 0000000000000000
-49 -23 14 0000000000000000
-49 -23 21 0000000000000000
-49 -23 28 0000000000000000
-49 -23 35 0000000000000000
-49 -23 42 0000000000000000
-49 -23 49 0000000000000000
-49 -23 56 0000000000000000
-49 -23 63 0000000000000000
-49 -23 70 0000000000000000
-49 -23 77 0000000000000000
-49 -23 84 0000000000000000
-49 -23 91 0000000000000000
-49 -23 98 0000000000000000
-49 -20 -70 0000000000000000
-49 -20 -63 0000000000000000
-49 -20 -56 0000000000000000
-49 -20 -49 0000000000000000
-49 -20 -42 0000000000000000
-49 -20 -35 0000000000000000
-49 -20 -28 0000000000000000
-49 -20 -21 0000000000000000
-49 -20 -14 0000000000000000
-49 -20 -7 0000000000000000
-49 -20 0 0000000000000000
-49 -20 7 0000000000000000
-49 -20 14 0000000000000000
-49 -20 21 0000000000000000
-49 -20 28 0000000000000000
-49 -20 35 0000000000000000
-49 -20 42 0000000000000000
-49 -20 49 0000000000000000
-49 -20 56 0000000000000000
-49 -20 63 0000000000000000
-49 -20 70 0000000000000000
-49 -20 77 0000000000000000
-49 -20 84 0000000000000000
-49 -20 91 0000000000000000
-49 -20 98 0000000000000000
-49 -17 -70 0000000000000000
-49 -17 -63 0000000000000000
-49 -17 -56 0000000000000000
-49 -17 -49 0000000000000000
-49 -17 -42 0000000000000000
-49 -17 -35 0000000000000000
-49 -17 -28 0000000000000000
-49 -17 -21 0000000000000000
-49 -17 -14 0000000000000000
-49 -17 -7 0000000000000000
-49 -17 0 0000000000000000
-49 -17 7 0000000000000000
-49 -17 14 0000000000000000
-49 -17 21 0000000000000000
-49 -17 28 0000000000000000
-49 -17 35 0000000000000000
-49 -17 42 0000000000000000
-49 -17 49 0000000000000000
-49 -17 56 0000000000000000
-49 -17 63 0000000000000000
-49 -17 70 0000000000000000
-49 -17 77 0000000000000000
-49 -17 84 0000000000000000
-49 -17 91 0000000000000000
-49 -17 98 0000000000000000
-49 -14 -70 0000000000000000
-49 -14 -63 0000000000000000
-49 -14 -56 0000000000000000
-49 -14 -49 0000000000000000
-49 -14 -42 0000000000000000
-49 -14 -35 0000000000000000
-49 -14 -28 0000000000000000
-49 -14 -21 0000000000000000
-49 -14 -14 0000000000000000
-49 -14 -7 0000000000000000
-49 -14 0 0000000000000000
-49 -14 7 0000000000000000
-49 -14 14 0000000000000000
-49 -14 21 0000000000000000
-49 -14 28 0000000000000000
-49 -14 35 0000000000000000
-49 -14 42 0000000000000000
-49 -14 49 0000000000000000
-49 -14 56 0000000000000000
-49 -14 63 0000000000000000
-49 -14 70 0000000000000000
-49 -14 77 0000000000000000
-49 -14 84 0000000000000000
-49 -14 91 0000000000000000
-49 -14 98 0000000000000000
-49 -11 -70 0000000000000000
-49 -11 -63 0000000000000000
-49 -11 -56 0000000000000000
-49 -11 -49 0000000000000000
-49 -11 -42 0000000000000000
-49 -11 -35 0000000000000000
-49 -11 -28 0000000000000000
-49 -11 -21 0000000000000000
-49 -11 -14 0000000000000000
-49 -11 -7 0000000000000000
-49 -11 0 0000000000000000
-49 -11 7 0000000000000000
-49 -11 14 0000000000000000
-49 -11 21 0000000000000000
-49 -11 28 0000000000000000
-49 -11 35 0000000000000000
-49 -11 42 0000000000000000
-49 -11 49 0000000000000000
-49 -11 56 0000000000000000
-49 -11 63 0000000000000000
-49 -11 70 0000000000000000
-49 -11 77 0000000000000000
-49 -11 84 0000000000000000
-49 -11 91 0000000000000000
-49 -11 98 0000000000000000
-49 -8 -70 0000000000000000
-49 -8 -63 0000000000000000
-49 -8 -56 0000000000000000
-49 -8 -49 0000000000000000
-49 -8 -42 0000000000000000
-49 -8 -35 0000000000000000
-49 -8 -28 0000000000000000
-49 -8 -21 0000000000000000
-49 -8 -14 0000000000000000
-49 -8 -7 0000000000000000
-49 -8 0 0000000000000000
-49 -8 7 0000000000000000
-49 -8 14 0000000000000000
-49 -8 21 0000000000000000
-49 -8 28 0000000000000000
-49 -8 35 0000000000000000
-49 -8 42 0000000000000000
-49 -8 49 0000000000000000
-49 -8 56 0000000000000000
-49 -8 63 0000000000000000
-49 -8 70 0000000000000000
-49 -8 77 0000000000000000
-49 -8 84 0000000000000000
-49 -8 91 0000000000000000
-49 -8 98 0000000000000000
-49 -5 -70 0000000000000000
-49 -5 -63 0000000000000000
-49 -5 -56 0000000000000000
-49 -5 -49 0000000000000000
-49 -5 -42 0000000000000000
-49 -5 -35 0000000000000000
-49 -5 -28 0000000000000000
-49 -5 -21 0000000000000000
-49 -5 -14 0000000000000000
-49 -5 -7 0000000000000000
-49 -5 0 0000000000000000
-49 -5 7 0000000000000000
-49 -5 14 0000000000000000
-49 -5 21 0000000000000000
-49 -5 28 0000000000000000
-49 -5 35 0000000000000000
-49 -5 42 0000000000000000
-49 -5 49 0000000000000000
-49 -5 56 0000000000000000
-49 -5 63 0000000000000000
-49 -5 70 0000000000000000
-49 -5 77 0000000000000000
-49 -5 84 0000000000000000
-49 -5 91 0000000000000000
-49 -5 98 0000000000000000
-49 -2 -70 0000000000000000
-49 -2 -63 0000000000000000
-49 -2 -56 0000000000000000
-49 -2 -49 0000000000000000
-49 -2 -42 0000000000000000
-49 -2 -35 0000000000000000
-49 -2 -28 0000000000000000
-49 -2 -21 0000000000000000
-49 -2 -14 0000000000000000
-49 -2 -7 0000000000000000
-49 -2 0 0000000000000000
-49 -2 7 0000000000000000
-49 -2 14 0000000000000000
-49 -2 21 0000000000000000
-49 -2 28 0000000000000000
-49 -2 35 0000000000000000
-49 -2 42 0000000000000000
-49 -2 49 0000000000000000
-49 -2 56 0000000000000000
-49 -2 63 0000000000000000
-49 -2 70 0000000000000000
-49 -2 77 0000000000000000
-49 -2 84 0000000000000000
-49 -2 91 0000000000000000
-49 -2 98 0000000000000000
-49 1 -70 0000000000000000
-49 1 -63 0000000000000000
-49 1 -56 0000000000000000
-49 1 -49 0000000000000000
-49 1 -42 0000000000000000
-49 1 -35 0000000000000000
-49 1 -28 0000000000000000
-49 1 -21 0000000000000000
-49 1 -14 0000000000000000
-49 1 -7 0000000000000000
-49 1 0 0000000000000000
-49 1 7 0000000000000000
-49 1 14 0000000000000000
-49 1 21 0000000000000000
-49 1 28 0000000000000000
-49 1 35 0000000000000000
-49 1 42 0000000000000000
-49 1 49 0000000000000000
-49 1 56 0000000000000000
-49 1 63 0000000000000000
-49 1 70 0000000000000000
-49 1 77 0000000000000000
-49 1 84 0000000000000000
-49 1 91 0000000000000000
-49 1 98 0000000000000000
-49 4 -70 0000000000000000
-49 4 -63 0000000000000000
-49 4 -56 0000000000000000
-49 4 -49 0000000000000000
-49 4 -42 0000000000000000
-49 4 -35 0000000000000000
-49 4 -28 0000000000000000
-49 4 -21 0000000000000000
-49 4 -14 0000000000000000
-49 4 -7 0000000000000000
-49 4 0 0000000000000000
-49 4 7 0000000000000000
-49 4 14 0000000000000000
-49 4 21 0000000000000000
-49 4 28 0000000000000000
-49 4 35 0000000000000000
-49 4 42 0000000000000000
-49 4 49 0000000000000000
-49 4 56 0000000000000000
-49 4 63 0000000000000000
-49 4 70 0000000000000000
-49 4 77 0000000000000000
-49 4 84 0000000000000000
-49 4 91 0000000000000000
-49 4 98 0000000000000000
-49 7 -70 0000000000000000
-49 7 -63 0000000000000000
-49 7 -56 0000000000000000
-49 7 -49 0000000000000000
-49 7 -42 0000000000000000
-49 7 -35 0000000000000000
-49 7 -28 0000000000000000
-49 7 -21 0000000000000000
-49 7 -14 0000000000000000
-49 7 -7 0000000000000000
-49 7 0 0000000000000000
-49 7 7 0000000000000000
-49 7 14 0000000000000000
-49 7 21 0000000000000000
-49 7 28 0000000000000000
-49 7 35 0000000000000000
-49 7 42 0000000000000000
-49 7 49 0000000000000000
-49 7 56 0000000000000000
-49 7 63 0000000000000000
-49 7 70 0000000000000000
-49 7 77 0000000000000000
-49 7 84 0000000000000000
-49 7 91 0000000000000000
-49 7 98 0000000000000000
-49 10 -70 0000000000000000
-49 10 -63 0000000000000000
-49 10 -56 0000000000000000
-49 10 -49 0000000000000000
-49 10 -42 0000000000000000
-49 10 -35 0000000000000000
-49 10 -28 0000000000000000
-49 10 -21 0000000000000000
-49 10 -14 0000000000000000
-49 10 -7 0000000000000000
-49 10 0 0000000000000000
-49 10 7 0000000000000000
-49 10 14 0000000000000000
-49 10 21 0000000000000000
-49 10 28 0000000000000000
-49 10 35 0000000000000000
-49 10 42 0000000000000000
-49 10 49 0000000000000000
-49 10 56 0000000000000000
-49 10 63 0000000000000000
-49 10 70 0000000000000000
-49 10 77 0000000000000000
-49 10 84 0000000000000000
-49 10 91 0000000000000000
-49 10 98 0000000000000000
-49 13 -70 0000000000000000
-49 13 -63 0000000000000000
-49 13 -56 0000000000000000
-49 13 -49 0000000000000000
-49 13 -42 0000000000000000
-49 13 -35 0000000000000000
-49 13 -28 0000000000000000
-49 13 -21 0000000000000000
-49 13 -14 0000000000000000
-49 13 -7 0000000000000000
-49 13 0 0000000000000000
-49 13 7 0000000000000000
-49 13 14 0000000000000000
-49 13 21 0000000000000000
-49 13 28 0000000000000000
-49 13 35 0000000000000000
-49 13 42 0000000000000000
-49 13 49 0000000000000000
-49 13 56 0000000000000000
-49 13 63 0000000000000000
-49 13 70 0000000000000000
-49 13 77 0000000000000000
-49 13 84 0000000000000000
-49 13 91 0000000000000000
-49 13 98 0000000000000000
-49 16 -70 0000000000000000
-49 16 -63 0000000000000000
-49 16 -56 0000000000000000
-49 16 -49 0000000000000000
-49 16 -42 0000000000000000
-49 16 -35 0000000000000000
-49 16 -28 0000000000000000
-49 16 -21 0000000000000000
-49 16 -14 0000000000000000
-49 16 -7 0000000000000000
-49 16 0 0000000000000000
-49 16 7 0000000000000000
-49 16 14 0000000000000000
-49 16 21 0000000000000000
-49 16 28 0000000000000000
-49 16 35 0000000000000000
-49 16 42 0000000000000000
-49 16 49 0000000000000000
-49 16 56 0000000000000000
-49 16 63 0000000000000000
-49 16 70 0000000000000000
-49 16 77 0000000000000000
-49 16 84 0000000000000000
-49 16 91 0000000000000000
-49 16 98 0000000000000000
-49 19 -70 0000000000000000
-49 19 -63 0000000000000000
-49 19 -56 0000000000000000
-49 19 -49 0000000000000000
-49 19 -42 0000000000000000
-49 19 -35 0000000000000000
-49 19 -28 0000000000000000
-49 19 -21 0000000000000000
-49 19 -14 0000000000000000
-49 19 -7 0000000000000000
-49 19 0 0000000000000000
-49 19 7 0000000000000000
-49 19 14 0000000000000000
-49 19 21 0000000000000000
-49 19 28 0000000000000000
-49 19 35 0000000000000000
-49 19 42 0000000000000000
-49 19 49 0000000000000000
-49 19 56 0000000000000000
-49 19 63 0000000000000000
-49 19 70 0000000000000000
-49 19 77 0000000000000000
-49 19 84 0000000000000000
-49 19 91 0000000000000000
-49 19 98 0000000000000000
-49 22 -70 0000000000000000
-49 22 -63 0000000000000000
-49 22 -56 0000000000000000
-49 22 -49 0000000000000000
-49 22 -42 0000000000000000
-49 22 -35 0000000000000000
-49 22 -28 0000000000000000
-49 22 -21 0000000000000000
-49 22 -14 0000000000000000
-49 22 -7 0000000000000000
-49 22 0 0000000000000000
-49 22 7 0000000000000000
-49 22 14 0000000000000000
-49 22 21 0000000000000000
-49 22 28 0000000000000000
-49 22 35 0000000000000000
-49 22 42 0000000000000000
-49 22 49 0000000000000000
-49 22 56 0000000000000000
-49 22 63 0000000000000000
-49 22 70 0000000000000000
-49 22 77 0000000000000000
-49 22 84 0000000000000000
-49 22 91 0000000000000000
-49 22 98 0000000000000000
-49 25 -70 0000000000000000
-49 25 -63 0000000000000000
-49 25 -56 0000000000000000
-49 25 -49 0000000000000000
-49 25 -42 0000000000000000
-49 25 -35 0000000000000000
-49 25 -28 0000000000000000
-49 25 -21 0000000000000000
-49 25 -14 0000000000000000
-49 25 -7 0000000000000000
-49 25 0 0000000000000000
-49 25 7 0000000000000000
-49 25 14 0000000000000000
-49 25 21 0000000000000000
-49 25 28 0000000000000000
-49 25 35 0000000000000000
-49 25 42 0000000000000000
-49 25 49 0000000000000000
-49 25 56 0000000000000000
-49 25 63 0000000000000000
-49 25 70 0000000000000000
-49 25 77 0000000000000000
-49 25 84 0000000000000000
-49 25 91 0000000000000000
-49 25 98 0000000000000000
-49 28 -70 0000000000000000
-49 28 -63 0000000000000000
-49 28 -56 0000000000000000
-49 28 -49 0000000000000000
-49 28 -42 0000000000000000
-49 28 -35 0000000000000000
-49 28 -28 0000000000000000
-49 28 -21 0000000000000000
-49 28 -14 0000000000000000
-49 28 -7 0000000000000000
-49 28 0 0000000000000000
-49 28 7 0000000000000000
-49 28 14 0000000000000000
-49 28 21 0000000000000000
-49 28 28 0000000000000000
-49 28 35 0000000000000000
-49 28 42 0000000000000000
-49 28 49 0000000000000000
-49 28 56 0000000000000000
-49 28 63 0000000000000000
-49 28 70 0000000000000000
-49 28 77 0000000000000000
-49 28 84 0000000000000000
-49 28 91 0000000000000000
-49 28 98 0000000000000000
-49 31 -70 0000000000000000
-49 31 -63 0000000000000000
-49 31 -56 0000000000000000
-49 31 -49 0000000000000000
-49 31 -42 0000000000000000
-49 31 -35 0000000000000000
-49 31 -28 0000000000000000
-49 31 -21 0000000000000000
-49 31 -14 0000000000000000
-49 31 -7 0000000000000000
-49 31 0 0000000000000000
-49 31 7 0000000000000000
-49 31 14 0000000000000000
-49 31 21 0000000000000000
-49 31 28 0000000000000000
-49 31 35 0000000000000000
-49 31 42 0000000000000000
-49 31 49 0000000000000000
-49 31 56 0000000000000000
-49 31 63 0000000000000000
-49 31 70 0000000000000000
-49 31 77 0000000000000000
-49 31 84 0000000000000000
-49 31 91 0000000000000000
-49 31 98 0000000000000000
-49 34 -70 0000000000000000
-49 34 -63 0000000000000000
-49 34 -56 0000000000000000
-49 34 -49 0000000000000000
-49 34 -42 0000000000000000
-49 34 -35 0000000000000000
-49 34 -28 0000000000000000
-49 34 -21 0000000000000000
-49 34 -14 0000000000000000
-49 34 -7 0000000000000000
-49 34 0 0000000000000000
-49 34 7 0000000000000000
-49 34 14 0000000000000000
-49 34 21 0000000000000000
-49 34 28 0000000000000000
-49 34 35 0000000000000000
-49 34 42 0000000000000000
-49 34 49 0000000000000000
-49 34 56 0000000000000000
-49 34 63 0000000000000000
-49 34 70 0000000000000000
-49 34 77 0000000000000000
-49 34 84 0000000000000000
-49 34 91 0000000000000000
-49 34 98 0000000000000000
-49 37 -70 0000000000000000
-49 37 -63 0000000000000000
-49 37 -56 0000000000000000
-49 37 -49 0000000000000000
-49 37 -42 0000000000000000
-49 37 -35 0000000000000000
-49 37 -28 0000000000000000
-49 37 -21 0000000000000000
-49 37 -14 0000000000000000
-49 37 -7 0000000000000000
-49 37 0 0000000000000000
-49 37 7 0000000000000000
-49 37 14 0000000000000000
-49 37 21 0000000000000000
-49 37 28 0000000000000000
-49 37 35 0000000000000000
-49 37 42 0000000000000000
-49 37 49 0000000000000000
-49 37 56 0000000000000000
-49 37 63 0000000000000000
-49 37 70 0000000000000000
-49 37 77 0000000000000000
-49 37 84 0000000000000000
-49 37 91 0000000000000000
-49 37 98 0000000000000000
-49 40 -70 0000000000000000
-49 40 -63 0000000000000000
-49 40 -56 0000000000000000
-49 40 -49 0000000000000000
-49 40 -42 0000000000000000
-49 40 -35 0000000000000000
-49 40 -28 0000000000000000
-49 40 -21 0000000000000000
-49 40 -14 0000000000000000
-49 40 -7 0000000000000000
-49 40 0 0000000000000000
-49 40 7 0000000000000000
-49 40 14 0000000000000000
-49 40 21 0000000000000000
-49 40 28 0000000000000000
-49 40 35 0000000000000000
-49 40 42 0000000000000000
-49 40 49 0000000000000000
-49 40 56 0000000000000000
-49 40 63 0000000000000000
-49 40 70 0000000000000000
-49 40 77 0000000000000000
-49 40 84 0000000000000000
-49 40 91 0000000000000000
-49 40 98 0000000000000000
-49 43 -70 0000000000000000
-49 43 -63 0000000000000000
-49 43 -56 0000000000000000
-49 43 -49 0000000000000000
-49 43 -42 0000000000000000
-49 43 -35 0000000000000000
-49 43 -28 0000000000000000
-49 43 -21 0000000000000000
-49 43 -14 0000000000000000
-49 43 -7 0000000000000000
-49 43 0 0000000000000000
-49 43 7 0000000000000000
-49 43 14 0000000000000000
-49 43 21 0000000000000000
-49 43 28 0000000000000000
-49 43 35 0000000000000000
-49 43 42 0000000000000000
-49 43 49 0000000000000000
-49 43 56 0000000000000000
-49 43 63 0000000000000000
-49 43 70 0000000000000000
-49 43 77 0000000000000000
-49 43 84 0000000000000000
-49 43 91 0000000000000000
-49 43 98 0000000000000000
-42 -95 -70 0000000000000000
-42 -95 -63 0000000000000000
-42 -95 -56 0000000000000000
-42 -95 -49 0000000000000000
-42 -95 -42 0000000000000000
